id,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
13612,audi,Audi Q3,green,09/2017,2017,20000-30000 EUR,132.0,179.0,Automatic,Petrol,"7,2 l/100 km",168 g/km,74000.0,sport quattro S-line Pano/AHK/Navi/PDC-Kamera
118745,mercedes-benz,Mercedes-Benz GLC 250,white,11/2016,2016,20000-30000 EUR,150.0,204.0,Automatic,Diesel,5 l/100 km,129 g/km,180000.0,d AMG Line Navi AHK Kamera 4Matic
175329,renault,Renault Grand Scenic,silver,07/2021,2021,20000-30000 EUR,103.0,140.0,Manual,Petrol,"6,1 l/100 km",139 g/km,28220.0,TCe140 GPF Business 7-Sitzer
117642,mercedes-benz,Mercedes-Benz Vito,grey,05/2016,2016,20000-30000 EUR,120.0,163.0,Manual,Diesel,6 l/100 km,159 g/km,80363.0,Kasten 116 CDI lang*Garantie
80290,hyundai,Hyundai SANTA FE,white,03/2018,2018,20000-30000 EUR,147.0,200.0,Automatic,Diesel,"6,6 l/100 km",174 g/km,42000.0,blue 2.2 CRDI 4WD Automatik Premium
69308,ford,Ford Focus,grey,02/2019,2019,20000-30000 EUR,110.0,150.0,Automatic,Petrol,"5,9 l/100 km",134 g/km,47582.0,Focus 1.5 EcoBoost Titanium S/S (EURO 6d-TEMP)
40013,bmw,BMW 320,white,06/2019,2019,20000-30000 EUR,140.0,190.0,Automatic,Diesel,5 l/100 km,131 g/km,182000.0,320 d GT*M-SPORTPAKET*NAVI*VOLL-LEDER*LED*HEAD
120119,mercedes-benz,Mercedes-Benz C 200,black,09/2017,2017,20000-30000 EUR,135.0,184.0,Automatic,Petrol,"5,3 l/100 km",123 g/km,54500.0,CGI Lim. Avantgarde 9G LED~HEADUP~LEDER~
161366,peugeot,Peugeot 3008,brown,11/2019,2019,20000-30000 EUR,96.0,131.0,Automatic,Petrol,5 l/100 km,114 g/km,60000.0,Allure PureTech 130
198074,skoda,Skoda Kodiaq,grey,03/2020,2020,20000-30000 EUR,110.0,150.0,Automatic,Petrol,6 l/100 km,136 g/km,58124.0,Soleil TSI DSG Stdhzg Leder Columbus
114504,mercedes-benz,Mercedes-Benz E 350,black,11/2014,2014,20000-30000 EUR,190.0,258.0,Automatic,Diesel,"5,7 l/100 km",#NAME?,170839.0,E 350 BlueTEC 4Matic 7G-TRONIC Avantgarde
163146,peugeot,Peugeot Boxer,white,07/2021,2021,20000-30000 EUR,103.0,140.0,Manual,Diesel,"6,8 l/100 km",179 g/km,78740.0,Kasten Grossraum 435 L4H3 Premium BlueHDi
99838,mazda,Mazda 6,red,01/2019,2019,20000-30000 EUR,110.0,150.0,Automatic,Diesel,"5,1 l/100 km",133 g/km,83833.0,Lim. Exclusive-Line LED+Navi+Spur+Halte+Kamera
16348,audi,Audi A4,white,06/2018,2018,20000-30000 EUR,140.0,190.0,Manual,Diesel,"4,8 l/100 km",124 g/km,109659.0,2.0 TDI Avant S line quattro 1.Hand LED Leder
120635,mercedes-benz,Mercedes-Benz GLA 200,silver,11/2017,2017,20000-30000 EUR,100.0,136.0,Automatic,Diesel,"4,2 l/100 km",110 g/km,63500.0,CDI DCT * Business Paket * Led *
210918,toyota,Toyota Corolla,red,06/2022,2022,20000-30000 EUR,90.0,122.0,Automatic,Hybrid,"3,3 l/100 km",76 g/km,50.0,Hybrid Team D (E21) 5-t®πrig Style+Technik Paket
136853,nissan,Nissan Leaf,white,05/2021,2021,20000-30000 EUR,110.0,150.0,Automatic,Electric,,270 km Reichweite,14400.0,Acenta 40 kWh Navi Kamera Klima City Stop ACC PDC
231482,volkswagen,Volkswagen Tiguan,blue,12/2016,2016,20000-30000 EUR,110.0,150.0,Automatic,Diesel,"4,8 l/100 km",125 g/km,134927.0,2.0 TDI Comfortline PANO|HUD|R-KAM|ACC
82756,hyundai,Hyundai i30,red,01/2022,2022,20000-30000 EUR,88.0,120.0,Manual,Petrol,"6,2 l/100 km",141 g/km,40704.0,Kombi 1.0 TGDI Edition 30+ Pano Navi LED
33183,bmw,BMW X1,brown,11/2015,2015,20000-30000 EUR,170.0,231.0,Automatic,Petrol,"6,4 l/100 km",152 g/km,134150.0,i Cabrio NAVIGATION-XENON-PDC-
233845,volkswagen,Volkswagen Passat,grey,03/2017,2017,20000-30000 EUR,140.0,190.0,Automatic,Diesel,,0 g/km,102000.0,Variant Highline R-Line 2.0TDI AHK PanoramaD Lede
196837,skoda,Skoda Superb,black,05/2019,2019,20000-30000 EUR,140.0,190.0,Automatic,Diesel,"4,6 l/100 km",120 g/km,134736.0,Combi Style 2.0 TDI Navi Columbus Xenon
14856,audi,Audi Q2,brown,03/2018,2018,20000-30000 EUR,110.0,150.0,Automatic,Petrol,"5,2 l/100 km",119 g/km,32323.0,Design S-Tronic NAVI LED LEDER HuD ACC RearView
152856,opel,Opel Insignia,white,05/2019,2019,20000-30000 EUR,154.0,209.0,Automatic,Diesel,"6,9 l/100 km",181 g/km,59500.0,B Grand Sport Business INNOVATION 4x4
198857,skoda,Skoda Karoq,white,09/2020,2020,20000-30000 EUR,110.0,150.0,Manual,Petrol,"5,3 l/100 km",121 g/km,18850.0,"Karoq 1.5 TSI Style, Freispr. ACC, Navi"
10965,audi,Audi TT,white,04/2015,2015,20000-30000 EUR,169.0,230.0,Automatic,Petrol,"6,9 l/100 km",158 g/km,112670.0,2.0TFSI 230PS Roadster Quattro S-Line Virtual
8661,audi,Audi A6,grey,06/2014,2014,20000-30000 EUR,180.0,245.0,Automatic,Diesel,"5,9 l/100 km",156 g/km,171000.0,Avant 3.0 TDI Quattro*LUFTFEDERUNG*PANO*XENON
46555,citroen,Citroen C5 Aircross,grey,03/2021,2021,20000-30000 EUR,132.0,179.0,Automatic,Diesel,"4,7 l/100 km",123 g/km,21900.0,"Feel,  Automatik,Kamera,Navi,"
14500,audi,Audi A5,blue,05/2018,2018,20000-30000 EUR,125.0,170.0,Manual,Petrol,"6,1 l/100 km",#NAME?,112000.0,Sportback g-tron 2.0 TFSI sport
38295,bmw,BMW 120,white,06/2018,2018,20000-30000 EUR,140.0,190.0,Automatic,Diesel,"3,9 l/100 km",103 g/km,81000.0,Baureihe 1 Lim. 5-trg. 120d Advantage LED
235841,volkswagen,Volkswagen T6 Transporter,blue,07/2018,2018,20000-30000 EUR,110.0,150.0,Automatic,Diesel,"5,8 l/100 km",151 g/km,89500.0,Kasten-Kombi Kombi
82148,hyundai,Hyundai KONA,red,05/2021,2021,20000-30000 EUR,88.0,120.0,Manual,Petrol,"5,1 l/100 km",116 g/km,10.0,Premium Plus LED SHZ PDC KLIMAAUTOMATIK Digital...
164180,peugeot,Peugeot 208,red,05/2023,2023,20000-30000 EUR,74.0,101.0,Automatic,Petrol,"5,3 l/100 km",121 g/km,4900.0,Allure Pack PureTech 100 EAT8 KAMERA LED
156909,opel,Opel Grandland,silver,02/2022,2022,20000-30000 EUR,96.0,131.0,Automatic,Petrol,"6,6 l/100 km",6 g/km,5000.0,1.2 DI Automatik
12775,audi,Audi A4,white,09/2016,2016,20000-30000 EUR,140.0,190.0,Automatic,Diesel,4 l/100 km,#NAME?,138000.0,A4 Avant 2.0 TDI ultra S tronic
36551,bmw,BMW X1,black,01/2017,2017,20000-30000 EUR,140.0,190.0,Automatic,Diesel,"4,9 l/100 km",130 g/km,97800.0,xDrive20d xLine 140KW (190PS) AT8
120910,mercedes-benz,Mercedes-Benz C 250,white,03/2017,2017,20000-30000 EUR,155.0,211.0,Automatic,Petrol,"5,8 l/100 km",#NAME?,88000.0,C 250 Coupe 9G-TRONIC Night Edition
186077,seat,SEAT Leon,white,12/2021,2021,20000-30000 EUR,110.0,150.0,Automatic,Petrol,,0 g/km,37501.0,"ST 1,5eTSI DSG FR Assist L 18°‰°‰ Alcantara"
169900,renault,Renault Twizy,red,04/2013,2013,20000-30000 EUR,8.0,11.0,Automatic,Electric,,100 km Reichweite,3006.0,einmaliges Eisverkaufsfahrzeug
181249,seat,SEAT Leon,white,03/2018,2018,20000-30000 EUR,221.0,300.0,Automatic,Petrol,"7,2 l/100 km",164 g/km,82000.0,ST 2.0 TSI Start
57256,fiat,Fiat 500,black,03/2023,2023,20000-30000 EUR,51.0,69.0,Manual,Hybrid,"4,1 l/100 km",93 g/km,20.0,C 1.0 GSE Hybrid Dolcevita
35735,bmw,BMW X3,white,12/2016,2016,20000-30000 EUR,140.0,190.0,Automatic,Diesel,"4,9 l/100 km",129 g/km,140000.0,xDrive20d Aut. *Kamera*Navi*Garantie*
116448,mercedes-benz,Mercedes-Benz C 220,black,05/2015,2015,20000-30000 EUR,125.0,170.0,Manual,Diesel,"4,3 l/100 km",113 g/km,146000.0,BlueTEC / d AHK NAVI T®πV KLIMA SHZ
189106,seat,SEAT Ibiza,white,05/2023,2023,20000-30000 EUR,81.0,110.0,Manual,Petrol,"4,9 l/100 km",116 g/km,990.0,1.0 TSI *Style*LED*ACC*Anschlussgarantie*E
236633,volkswagen,Volkswagen Tiguan Allspace,red,01/2018,2018,20000-30000 EUR,110.0,150.0,Automatic,Diesel,"5,9 l/100 km",153 g/km,59050.0,2.0 4Motion Comfort ACC*Navi*AHK
33585,bmw,BMW 435,black,03/2015,2015,20000-30000 EUR,230.0,313.0,Automatic,Diesel,"5,6 l/100 km",148 g/km,195000.0,Sport Aut.~M Paket~Navi~Kamera
136567,nissan,Nissan Qashqai,black,07/2020,2020,20000-30000 EUR,117.0,159.0,Automatic,Petrol,"5,8 l/100 km",131 g/km,39734.0,1.3 DIG-T Tekna Plus DCT LED Leder
212303,toyota,Toyota C-HR,grey,06/2023,2023,20000-30000 EUR,90.0,122.0,Automatic,Hybrid,5 l/100 km,112 g/km,10.0,"1,8-l-Hybrid 5-T®πrer Flow LED Mehrzonenklima 2-Zon"
57432,fiat,Fiat New Panda,white,02/2023,2023,20000-30000 EUR,63.0,86.0,Manual,Petrol,"5,7 l/100 km",131 g/km,8.0,City Cross 4x4
132214,mini,MINI One D Countryman,grey,07/2020,2020,20000-30000 EUR,85.0,116.0,Manual,Diesel,"4,1 l/100 km",107 g/km,68350.0,Chili Shz LED PDC Navi CarPlay
20763,audi,Audi A1,yellow,06/2022,2022,20000-30000 EUR,70.0,95.0,Manual,Petrol,,#NAME?,6700.0,citycarver 25 TFSI - VIRTUAL - DAB - PDC+
82705,hyundai,Hyundai KONA,red,01/2022,2022,20000-30000 EUR,88.0,120.0,Manual,Petrol,"5,2 l/100 km",119 g/km,36379.0,1.0 T-GDI 48V Prime Navi ACC LED Carply
99777,mazda,Mazda CX-3,grey,12/2019,2019,20000-30000 EUR,89.0,121.0,Automatic,Petrol,"6,1 l/100 km",140 g/km,27597.0,SKYACTIV-G 121 FWD 6AG Kangei Navi ACAA
70122,ford,Ford Focus,silver,11/2019,2019,20000-30000 EUR,110.0,150.0,Manual,Petrol,5 l/100 km,114 g/km,20200.0,Active Turnier * Navi * 8-fach bereift
50348,dacia,Dacia Duster,orange,08/2022,2022,20000-30000 EUR,96.0,131.0,Manual,Petrol,"5,7 l/100 km",131 g/km,16.0,II Extreme
201599,skoda,Skoda Kamiq,orange,12/2022,2022,20000-30000 EUR,81.0,110.0,Manual,Petrol,"5,5 l/100 km",124 g/km,2.0,1.0 TSI 110PS Style Lenkradheizung elekt.Heckkl...
161898,peugeot,Peugeot 5008,black,01/2019,2019,20000-30000 EUR,96.0,131.0,Automatic,Diesel,"4,1 l/100 km",108 g/km,68350.0,1.5 Active Business Automatik 7-Sitzer Navi
83405,hyundai,Hyundai KONA,grey,05/2023,2023,20000-30000 EUR,88.0,120.0,Manual,Petrol,"5,3 l/100 km",120 g/km,10.0,N LINE 1.0 T-GDI LED 18Zoll Smart Link
47650,citroen,Citroen,white,03/2023,2023,20000-30000 EUR,96.0,131.0,Automatic,Diesel,,-/-,10.0,Berlingo M Blue HDi130 EAT8 | DAB | Sensoren hin
157411,opel,Opel Mokka,blue,01/2023,2023,20000-30000 EUR,96.0,131.0,Manual,Petrol,"5,6 l/100 km",125 g/km,15.0,ELEGANCE/Sitzheiz/R®π-Kam/PDC/MET/Extras  Klima
114209,mercedes-benz,Mercedes-Benz Sprinter,grey,01/2014,2014,20000-30000 EUR,140.0,190.0,Automatic,Diesel,,0 g/km,228666.0,"319 CDI 3,5 t 7G Kasten Hochdach Standard Klima AH"
212929,toyota,Toyota Yaris,black,04/2023,2023,20000-30000 EUR,85.0,116.0,Automatic,Hybrid,"2,8 l/100 km",64 g/km,10.0,Hybrid Team D (XP21) Comfort Sitzheizung Keyless
241206,volkswagen,Volkswagen T-Cross,black,01/2020,2020,20000-30000 EUR,85.0,116.0,Automatic,Petrol,5 l/100 km,113 g/km,50000.0,T-Cross 1.0 TSI OPF DSG Style
208659,toyota,Toyota C-HR,blue,09/2020,2020,20000-30000 EUR,135.0,184.0,Automatic,Hybrid,4 l/100 km,92 g/km,48000.0,2.0 Hybrid Style Selection *AHK*Navi*JBL*
233308,volkswagen,Volkswagen Touran,blue,05/2017,2017,20000-30000 EUR,110.0,150.0,Automatic,Petrol,"5,4 l/100 km",125 g/km,75800.0,Highline/Massage/ACC/LED/Navi/Keyless/
9539,audi,Audi A5,white,10/2014,2014,20000-30000 EUR,180.0,245.0,Automatic,Diesel,"5,8 l/100 km",154 g/km,117000.0,3.0 TDI quattro S-Line ACC/20Zoll/B&O
201696,skoda,Skoda Kamiq,blue,02/2023,2023,20000-30000 EUR,81.0,110.0,Automatic,Petrol,"5,9 l/100 km",134 g/km,100.0,1.0 TSI DSG Ambition LED Bluetooth ACC PDC
174590,renault,Renault Megane,blue,08/2021,2021,20000-30000 EUR,103.0,140.0,Manual,Petrol,"5,4 l/100 km",123 g/km,238.0,5-T®πrer INTENS TCe 140 GPF Navi Sitzheizung Leder
155729,opel,Opel Vivaro,white,07/2021,2021,20000-30000 EUR,110.0,150.0,Manual,Diesel,"5,6 l/100 km",147 g/km,53585.0,Cargo L 2.0D PDC/Sitzhzg/Tempomat/150PS
123197,mercedes-benz,Mercedes-Benz B 180,blue,03/2019,2019,20000-30000 EUR,100.0,136.0,Manual,Petrol,"6,3 l/100 km",144 g/km,45435.0,PROGRESSIVE °„KAMER°„SHA°„MBUX°„SHZ°„HALO°„NAV°„
185627,seat,SEAT Ateca,black,03/2021,2021,20000-30000 EUR,110.0,150.0,Manual,Diesel,"5,4 l/100 km",141 g/km,28775.0,2.0 Style NAVI LED SHZ PDC AHK KLI
155672,opel,Opel Mokka,white,06/2021,2021,20000-30000 EUR,74.0,101.0,Manual,Petrol,"4,6 l/100 km",104 g/km,11247.0,Edition KAMERA SITZHEIZ ISOFIX LED
154934,opel,Opel Mokka,grey,12/2021,2021,20000-30000 EUR,96.0,131.0,Manual,Petrol,"4,5 l/100 km",103 g/km,6250.0,"Eleg. 1,2T 96KW M6 IntellL LED SHZ RFK ALU"
243089,volkswagen,Volkswagen Polo,silver,10/2021,2021,20000-30000 EUR,81.0,110.0,Automatic,Petrol,"4,7 l/100 km",108 g/km,3993.0,1.0 TSI DSG Highline ACC AppConnect Climatronic
236452,volkswagen,Volkswagen Tiguan,grey,11/2018,2018,20000-30000 EUR,110.0,150.0,Automatic,Diesel,"4,9 l/100 km",#NAME?,75000.0,2.0 TDI SCR DSG Highline R-Line
202654,skoda,Skoda Fabia,black,04/2023,2023,20000-30000 EUR,81.0,110.0,Manual,Petrol,"5,1 l/100 km",116 g/km,10.0,"Style LED+KESSY+SHZ+SMARTLINK+16"" ALU+PDC HINTE..."
114484,mercedes-benz,Mercedes-Benz GLA 250,black,09/2014,2014,20000-30000 EUR,155.0,211.0,Automatic,Petrol,"6,4 l/100 km",150 g/km,115111.0,Urban  4 Matic + AHK
67591,ford,Ford Kuga,black,06/2018,2018,20000-30000 EUR,132.0,179.0,Automatic,Diesel,"5,2 l/100 km",134 g/km,122000.0,2.0TDCI 4x4 Vignale | NAVI | Kamera | BLIS
38523,bmw,BMW 118,white,03/2018,2018,20000-30000 EUR,100.0,136.0,Automatic,Petrol,5 l/100 km,#NAME?,66000.0,118i Sport Line
120057,mercedes-benz,Mercedes-Benz E 200,black,06/2017,2017,20000-30000 EUR,135.0,184.0,Automatic,Petrol,,#NAME?,38925.0,Sport Edition 7G-Tronic Map Pilot P-Dach
137383,nissan,Nissan Juke,white,03/2022,2022,20000-30000 EUR,84.0,114.0,Automatic,Petrol,5 l/100 km,114 g/km,3500.0,"N-Design 7DCT DIG-T 114PS Navi, Technik"
99965,mazda,Mazda CX-5,red,06/2019,2019,20000-30000 EUR,110.0,150.0,Manual,Diesel,"5,2 l/100 km",175 g/km,22000.0,SKYACTIV-D 150 AWD Exclusive-Line Navi i-Ac
247437,volvo,Volvo V60,grey,06/2016,2016,20000-30000 EUR,212.0,288.0,Automatic,Diesel Hybrid,"1,8 l/100 km",#NAME?,87700.0,D6 Summum AWD Navi SD Cam Keyless
153751,opel,Opel Grandland,black,02/2020,2020,20000-30000 EUR,130.0,177.0,Automatic,Diesel,"6,1 l/100 km",160 g/km,86400.0,2.0 CDTI INNOVATION Pano Keyless LED
33545,bmw,BMW 740,black,03/2015,2015,20000-30000 EUR,230.0,313.0,Automatic,Diesel,6 l/100 km,159 g/km,192000.0,d*xDrive* LEDER*360°„* H+K* AMBIENTE* LED*
15111,audi,Audi S3,grey,07/2018,2018,20000-30000 EUR,228.0,310.0,Automatic,Petrol,"6,5 l/100 km",#NAME?,89900.0,S3 Sportback S tronic
165181,porsche,Porsche Cayenne,black,03/2013,2013,20000-30000 EUR,180.0,245.0,Automatic,Diesel,"7,2 l/100 km",191 g/km,217000.0,Diesel/Sport-Chrono-Paket2/AHK/Sportsitze/Memory
136007,nissan,Nissan Navara,silver,01/2018,2018,20000-30000 EUR,120.0,163.0,Manual,Diesel,"6,3 l/100 km",167 g/km,29000.0,NP300 Acenta King Cab 4x4*EURO6*SHZ*KLIMA
200629,skoda,Skoda Fabia,red,09/2022,2022,20000-30000 EUR,110.0,150.0,Automatic,Petrol,"5,5 l/100 km",122 g/km,6000.0,Monte Carlo  1.5TSI DSG*VOLL LED*5JG
46335,citroen,Citroen C3 Aircross,blue,12/2020,2020,20000-30000 EUR,96.0,131.0,Automatic,Petrol,5 l/100 km,114 g/km,22500.0,Shine/Autom/Schiebedach/Navi/Alufelgen/Wi.r?der
54427,fiat,Fiat 124 Spider,black,12/2018,2018,20000-30000 EUR,103.0,140.0,Automatic,Petrol,"6,6 l/100 km",153 g/km,46050.0,"Lusso S-Design alle Pakete,LED,Bose,Temp,Leder,usw"
121522,mercedes-benz,Mercedes-Benz A 200,grey,06/2018,2018,20000-30000 EUR,100.0,136.0,Automatic,Diesel,"3,8 l/100 km",99 g/km,39989.0,d Style/7G/LED/Park-Pilot/Navigation/
241041,volkswagen,Volkswagen Passat Variant,black,12/2020,2020,20000-30000 EUR,110.0,150.0,Automatic,Diesel,5 l/100 km,132 g/km,63040.0,2.0 TDI SCR DSG Business
176143,renault,Renault Kangoo,white,11/2022,2022,20000-30000 EUR,75.0,102.0,Manual,Petrol,"6,3 l/100 km",144 g/km,10.0,Equilibre TCe100 KLIMA/SITZH/PARKP
174992,renault,Renault Captur,red,10/2021,2021,20000-30000 EUR,74.0,101.0,Manual,LPG,"5,3 l/100 km",119 g/km,18600.0,ll LPG PDC*LED*APP*17 Zoll*SHZ
198106,skoda,Skoda Karoq,grey,03/2020,2020,20000-30000 EUR,110.0,150.0,Automatic,Petrol,"6,8 l/100 km",154 g/km,35190.0,1.5 TSI DSG Sportline LED VIRTUAL NAVI
243344,volkswagen,Volkswagen T-Cross,orange,09/2021,2021,20000-30000 EUR,81.0,110.0,Manual,Petrol,,#NAME?,10673.0,Life 1.0 TSI App-Connect/ECO/Navi/ISOFIX
19062,audi,Audi A3,red,02/2020,2020,20000-30000 EUR,150.0,204.0,Automatic,Hybrid,- (l/100 km),46 g/km,33450.0,Sportback 40 e-tron Sport S tro. *NAV+*LED*VC*
212242,toyota,Toyota Yaris,grey,03/2023,2023,20000-30000 EUR,85.0,116.0,Automatic,Hybrid,"4,3 l/100 km",98 g/km,50.0,Hybrid 1.5 VVT-i Team Deutschland
184380,seat,SEAT Ibiza,black,09/2020,2020,20000-30000 EUR,85.0,116.0,Automatic,Petrol,"4,9 l/100 km",#NAME?,17700.0,->LEASING!!! f®πr Gewerbe
147663,opel,Opel Insignia,black,11/2017,2017,20000-30000 EUR,154.0,209.0,Automatic,Diesel,7 l/100 km,184 g/km,85725.0,2.0 BiTurbo Utlimate Excl. Alle Pakete!
56028,fiat,Fiat Talento,white,09/2021,2021,20000-30000 EUR,88.0,120.0,Manual,Diesel,"5,5 l/100 km",#NAME?,68100.0,"L2H1 1,2t SX 2.0 Ecojet 120 Turbo EU6d-T Ap"
249474,volvo,Volvo XC60,white,07/2019,2019,20000-30000 EUR,140.0,190.0,Automatic,Diesel,,158 g/km,130447.0,D4 Momentum T-Leder Navi LED Ahk
186196,seat,SEAT Ateca,blue,03/2022,2022,20000-30000 EUR,110.0,150.0,Automatic,Diesel,"4,5 l/100 km",119 g/km,17950.0,2.0 TDI DSG Style VIRTUAL*NAVI*LED*ACC*PDC*KAME...
14966,audi,Audi A4,grey,07/2018,2018,20000-30000 EUR,110.0,150.0,Automatic,Diesel,,109 g/km,79927.0,2.0 TDI S-line ViCo TopV Matrix Sthz HUD ACC
243273,volkswagen,Volkswagen Golf Variant,white,06/2021,2021,20000-30000 EUR,81.0,110.0,Automatic,Petrol,"5,1 l/100 km",119 g/km,14674.0,VIII 1.0eTSI DSG Life LED NAVI ACC  TRAVEL ASSIST
211043,toyota,Toyota Yaris,red,09/2022,2022,20000-30000 EUR,85.0,116.0,Automatic,Hybrid,"4,3 l/100 km",98 g/km,5.0,Hybrid 1.5 GR Sport 18 Zoll LED ACC Sitzheizung Sm
193981,skoda,Skoda Kodiaq,grey,11/2018,2018,20000-30000 EUR,140.0,190.0,Automatic,Diesel,"5,7 l/100 km",151 g/km,61500.0,Ambition 4x4 (NS) 190 PS T®πV-Neu Garantie
133674,mitsubishi,Mitsubishi Outlander,grey,05/2018,2018,20000-30000 EUR,89.0,121.0,Automatic,Hybrid,"1,8 l/100 km",#NAME?,66890.0,Outlander PHEV Top 4WD LED*PDC*Spur*Sthz*360°„*BT
188761,seat,SEAT Arona,black,04/2023,2023,20000-30000 EUR,70.0,95.0,Manual,Petrol,"4,9 l/100 km",113 g/km,40.0,1.0 TSI Style PDC|SHZ|FaPa M|Klima-Komf-Pa
11017,audi,Audi A5,white,06/2015,2015,20000-30000 EUR,140.0,190.0,Manual,Diesel,"4,5 l/100 km",0 g/km,66000.0,Coupe 2.0 TDI 2X S-LINE NAVI XENON AUDI-SHEFT
37422,bmw,BMW X6,blue,12/2018,2018,20000-30000 EUR,280.0,381.0,Automatic,Diesel,7 l/100 km,#NAME?,61500.0,m50d
155422,opel,Opel Corsa,silver,06/2021,2021,20000-30000 EUR,55.0,75.0,Manual,Petrol,"5,6 l/100 km",127 g/km,4765.0,F 1.2 Edition ''KLIMA''PDC''TEMPOMAT''''
135851,nissan,Nissan Micra,blue,12/2018,2018,20000-30000 EUR,52.0,71.0,Manual,Petrol,"5,2 l/100 km",121 g/km,14056.0,Visia Plus 1.0 71PS Klima Safety NSW
193319,skoda,Skoda Octavia,white,10/2017,2017,20000-30000 EUR,135.0,184.0,Automatic,Diesel,5 l/100 km,133 g/km,93000.0,Combi RS 4x4 2.0 TDI Alu AHK Navi Xenon
51340,dodge,Dodge RAM,black,04/2010,2010,20000-30000 EUR,291.0,396.0,Automatic,Petrol,,#NAME?,127000.0,"5,7HEMI*Navi+Kamera+Leder+20""+Laremy"
121882,mercedes-benz,Mercedes-Benz CLA 180,red,10/2018,2018,20000-30000 EUR,90.0,122.0,Automatic,Petrol,"6,6 l/100 km",150 g/km,30000.0,Urban DSG Standheizung Panorama GARANTIE
117289,mercedes-benz,Mercedes-Benz Vito,white,12/2015,2015,20000-30000 EUR,100.0,136.0,Automatic,Diesel,"6,7 l/100 km",177 g/km,139013.0,114 CDI Mixto XL 4x4 Sthzg+Klima+SHZ+AHK
176083,renault,Renault Megane,silver,03/2022,2022,20000-30000 EUR,103.0,140.0,Automatic,Petrol,"5,2 l/100 km",119 g/km,22500.0,Grandtour TCe 140 GPF EDC INTENS
116349,mercedes-benz,Mercedes-Benz CLS 350,black,11/2015,2015,20000-30000 EUR,190.0,258.0,Automatic,Diesel,"5,3 l/100 km",141 g/km,139000.0,d Coupe Sport P/Distronic/Comand/LED/18
241032,volkswagen,Volkswagen Caddy,black,02/2020,2020,20000-30000 EUR,75.0,102.0,Manual,Diesel,"5,3 l/100 km",152 g/km,60472.0,Trendline 2.0 TDI
38502,bmw,BMW 430,white,08/2018,2018,20000-30000 EUR,185.0,252.0,Automatic,Petrol,"6,4 l/100 km",148 g/km,100860.0,430i*xDrive M Sport*LEDER*NAVI*LED*Head-Up*360°„*
213226,toyota,Toyota Yaris,white,06/2023,2023,20000-30000 EUR,85.0,116.0,Automatic,Hybrid,"2,8 l/100 km",64 g/km,9.0,"1.5 Dual-VVT-iE Hybrid Comfort Kamera, BT"
170914,renault,Renault Talisman,black,11/2016,2016,20000-30000 EUR,118.0,160.0,Automatic,Diesel,"4,6 l/100 km",120 g/km,69875.0,Grandtour 1.6 dCi Initiale Sitzluft
80259,hyundai,Hyundai TUCSON,silver,04/2018,2018,20000-30000 EUR,130.0,177.0,Automatic,LPG,"7,5 l/100 km",175 g/km,94500.0,1.6 Turbo 4WD DCT Passion Plus
14084,audi,Audi Q2,black,05/2017,2017,20000-30000 EUR,140.0,190.0,Automatic,Diesel,"4,9 l/100 km",128 g/km,136062.0,2.0 TDI quattro S tronic design
185600,seat,SEAT Arona,black,05/2021,2021,20000-30000 EUR,110.0,150.0,Automatic,Petrol,,#NAME?,10532.0,FR 1.5 TSI DSG NAVI KAMERA BEATS SHZ LE
213516,toyota,Toyota Corolla,white,01/2023,2023,20000-30000 EUR,90.0,122.0,Automatic,Hybrid,"3,3 l/100 km",76 g/km,6000.0,1.8 Hybrid Comfort sofort verf®πgbar!
153860,opel,Opel Grandland X,black,06/2020,2020,20000-30000 EUR,133.0,181.0,Automatic,Hybrid,"1,5 l/100 km",35 g/km,12750.0,INNOVATION Plug-in-Hybrid
132903,mini,MINI Cooper S Cabrio,silver,04/2021,2021,20000-30000 EUR,131.0,178.0,Automatic,Petrol,"6,3 l/100 km",149 g/km,62324.0,Cooper S Chili|ad.LEDer|Nav|ParkAs|SHZ|WirelessC
188112,seat,SEAT Arona,grey,03/2023,2023,20000-30000 EUR,81.0,110.0,Automatic,Petrol,"5,9 l/100 km",133 g/km,1100.0,FR 1.0 TSI DSG NAVI KAMERA VIRTUAL LED FUL
85169,jaguar,Jaguar F-Pace,white,12/2019,2019,20000-30000 EUR,132.0,179.0,Automatic,Diesel,"5,7 l/100 km",151 g/km,110831.0,"F-PACE 20d R-Sport*BLACK PACE EDT.*19"" el.Heckkl"
117889,mercedes-benz,Mercedes-Benz C 200,red,03/2016,2016,20000-30000 EUR,135.0,184.0,Automatic,Petrol,"6,2 l/100 km",#NAME?,32780.0,C 200 T 4Matic 7G-TRONIC Avantgarde
7939,audi,Audi A6 allroad,black,10/2013,2013,20000-30000 EUR,150.0,204.0,Automatic,Diesel,"6,1 l/100 km",162 g/km,319758.0,quattro 3.0 TDI/AHK/ACC/LED/Alcantar
194170,skoda,Skoda Karoq,grey,10/2018,2018,20000-30000 EUR,110.0,150.0,Automatic,Petrol,"5,6 l/100 km",128 g/km,47317.0,1.5 TSI Style  ESP Keyless 2xPDC SHZ
